antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
하의_소재_가죽,상의_소재_우븐,0.004792969577574846,0.35813552933148807,0.0012381379505790359,0.25832376578645233,0.7213016990206225,1.0,-0.0004783947461554502,0.8654240773255013,-0.2796651529417001,0.0034231986368062316,-0.15550286408761685,0.1308904714430556
상의_소재_우븐,하의_소재_가죽,0.35813552933148807,0.004792969577574846,0.0012381379505790359,0.003457177099658892,0.7213016990206226,1.0,-0.0004783947461554502,0.9986595734300426,-0.3757681426517612,0.0034231986368062316,-0.001342225724982031,0.1308904714430556
하의_소재_가죽,상의_소재_니트,0.004792969577574846,0.18616642224906382,0.0016068279180847932,0.33524684270952926,1.8007911344024077,1.0,0.0007145379198790774,1.2242643285337917,0.44683015780842217,0.008485905260098807,0.1831829314200276,0.17193898991614326
상의_소재_니트,하의_소재_가죽,0.18616642224906382,0.004792969577574846,0.0016068279180847932,0.008631137122757235,1.8007911344024077,1.0,0.0007145379198790774,1.0038715837151098,0.546412100228918,0.008485905260098807,0.0038566523626277463,0.17193898991614326
상의_소재_저지,하의_소재_가죽,0.28572096772862215,0.004792969577574846,0.001172103926548154,0.004102267802975589,0.8558927271662887,1.0,-0.00019734797945037633,0.9993064531103255,-0.1907559796932563,0.004050931428951798,-0.000694028230795437,0.12432438304040858
하의_소재_가죽,상의_소재_저지,0.004792969577574846,0.28572096772862215,0.001172103926548154,0.24454649827784156,0.8558927271662886,1.0,-0.00019734797945037633,0.9454970168820216,-0.14470087457253272,0.004050931428951798,-0.057644796487792006,0.12432438304040858
상의_소재_헤어 니트,하의_소재_우븐,0.0034557805909494867,0.43546962572465464,0.0012711549625944768,0.36783439490445863,0.84468438939307,1.0,-0.00023373251793282201,0.8930102645967681,-0.15577031098587174,0.0029044730141765947,-0.11980795702448324,0.1853767194114006
하의_소재_우븐,상의_소재_헤어 니트,0.43546962572465464,0.0034557805909494867,0.0012711549625944768,0.0029190439183425895,0.8446843893930699,1.0,-0.00023373251793282201,0.9994616919826489,-0.24568816992733522,0.0029044730141765947,-0.0005385979489451871,0.1853767194114006
상의_소재_저지,하의_소재_코듀로이,0.28572096772862215,0.005945813580447325,0.0022148912227024976,0.007751937984496125,1.3037640483697974,1.0,0.0005160476125631041,1.0018202347509555,0.32618911881172885,0.0076520185169342515,0.0018169275163502031,0.19013233178725042
하의_소재_코듀로이,상의_소재_저지,0.005945813580447325,0.28572096772862215,0.0022148912227024976,0.3725127255900047,1.3037640483697976,1.0,0.0005160476125631041,1.1383163633764364,0.23438364960917624,0.0076520185169342515,0.121509597706359,0.19013233178725042
